web-scraper-order,web-scraper-start-url,link,link-href,intervenant1,intervenant_metier1,intervenant2,intervenant3,intervenant_metier2,intervenant_metier3
"1746617300-1136","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 34","Interview de M. Jean-Marie Le Guen, secrétaire d'Etat aux relations avec le Parlement, à LCI le 20 mai 2016, sur la disparition du vol MS804 d'Egyptair, l'organisation de la sécurité durant l'Euro 2016, le droit de manifester et les violences durant l'état d'urgence et les relations entre le gouvernement et la CGT.","https://www.vie-publique.fr/discours/199121-interview-de-m-jean-marie-le-guen-secretaire-detat-aux-relations-avec","Jean-Marie Le Guen","Jean-Marie Le Guen
               ;","Arlette Chabot","","Arlette Chabot",""
"1746617305-1137","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de Mme Juliette Méadel, secrétaire d'Etat à l'aide aux victimes, à France 2 le 23 mai 2016, sur l'accompagnement des familles après le crash de l'Airbus d'Egyptair.","https://www.vie-publique.fr/discours/199123-interview-de-mme-juliette-meadel-secretaire-detat-laide-aux-victime","Juliette Méadel","Juliette Méadel
               ;","Roland Sicard","","Roland Sicard",""
"1746617308-1138","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de Mme Najat Vallaud-Belkacem à France-Culture le 23 mai 2016, surle bilan de la mise en place de la réforme des collèges, notamment les enseignements interdisciplinaires et l'accompagnement personnalisé des élèves.","https://www.vie-publique.fr/discours/199182-interview-de-mme-najat-vallaud-belkacem-france-culture-le-23-mai-2016","Najat Vallaud-Belkacem","Najat Vallaud-Belkacem","","","",""
"1746617310-1139","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de M. Michel Sapin, ministre des finances et des comptes publics, à ""Itélé"" le 23 mai 2016, sur le climat social, sur le blocage de raffineries de pétrole, sur la poursuite de la politique de réduction du déficit budgétaire.","https://www.vie-publique.fr/discours/199364-interview-de-m-michel-sapin-ministre-des-finances-et-des-comptes-publi","Michel Sapin","Michel Sapin
               ;","Bruce Toussaint","","Bruce Toussaint",""
"1746617313-1140","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de M. Manuel Valls, Premier ministre, à Europe 1 le 24 mai 2016, sur l'opposition de la CGT au projet de loi El Khomri sur le travail et le blocage des dépôts de carburant, la proposition française de relance des négociations de paix entre Israël et l'Autorité palestinienne et la victoire de l'écologiste M. Alexander Van der Bellen à l'élection présidentielle en Autriche.","https://www.vie-publique.fr/discours/199097-interview-de-m-manuel-valls-premier-ministre-europe-1-le-24-mai-201","Manuel Valls","Manuel Valls
               ;","Jean-Pierre Elkabbach","","Jean-Pierre Elkabbach",""
"1746617316-1141","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de M. François Hollande, Président de la République, avec France Culture le 24 mai 2016, sur la connaissance de l'Histoire et la pratique politique.","https://www.vie-publique.fr/discours/199120-interview-de-m-francois-hollande-president-de-la-republique-avec-fran","François Hollande","François Hollande","","","",""
"1746617318-1142","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de M. Patrick Kanner, ministre de la ville, de la jeunesse et des sports à Public Sénat le 24 mai 2016, sur la préparation de l'Euro et la sécurité dans les compétitions sportives.","https://www.vie-publique.fr/discours/199137-interview-de-m-patrick-kanner-ministre-de-la-ville-de-la-jeunesse-et","Patrick Kanner","Patrick Kanner","","","",""
"1746617321-1143","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de M. Alain Vidalies, secrétaire d'Etat aux transports, à la mer et à la pêche, à iTélé le 24 mai 2016, sur la situation dans les stations-essence du fait l'action des opposants au projet de loi Travail, l'organisation de la sécurité autour de l'Euro 2016 et le crash d'Egyptair.","https://www.vie-publique.fr/discours/199164-interview-de-m-alain-vidalies-secretaire-detat-aux-transports-la-m","Alain Vidalies","Alain Vidalies
              -
        Secrétaire d'État aux transports
               ;","Bruce Toussaint","","Bruce Toussaint",""
"1746617323-1144","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de M. Thierry Mandon, secrétaire d'Etat à l'enseignement supérieur et à la recherche à Radio Classique le 25 mai 2016, sur les aides à la recherche et la situation sociale et économique.","https://www.vie-publique.fr/discours/199135-interview-de-m-thierry-mandon-secretaire-detat-lenseignement-super","Thierry Mandon","Thierry Mandon
               ;","Guillaume Durand","","Guillaume Durand",""
"1746617326-1145","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de M. Jean-Marie Le Guen, secrétaire d'Etat aux relations avec le Parlement, à RTL le 25 mai 2016, sur le conflit autour du projet de loi Travail et les relations entre le gouvernement et la CGT.","https://www.vie-publique.fr/discours/199188-interview-de-m-jean-marie-le-guen-secretaire-detat-aux-relations-avec","Jean-Marie Le Guen","Jean-Marie Le Guen
               ;","Olivier Mazerolle","","Olivier Mazerolle",""
"1746617328-1146","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 33","Interview de M. Jean-Jacques Urvoas, garde des sceaux, ministre de la justice, avec France 2 le 25 mai 2016, sur la grève dans les raffineries, les violences pendant les manifestations et sur la loi sur la justice du 21e siècle.","https://www.vie-publique.fr/discours/199189-interview-de-m-jean-jacques-urvoas-garde-des-sceaux-ministre-de-la-ju","Jean-Jacques Urvoas","Jean-Jacques Urvoas
               ;","Roland Sicard","","Roland Sicard",""
"1746617334-1147","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 32","Interview de M. Stéphane Le Foll, ministre de l'agriculture, de l'agroalimentaire et de la forêt, porte-parole du gouvernement, à ""France Info"" le 25 mai 2016, sur le mouvement social d'opposition à la réforme du code du travail.","https://www.vie-publique.fr/discours/199460-interview-de-m-stephane-le-foll-ministre-de-lagriculture-de-lagroal","Stéphane Le Foll","Stéphane Le Foll","","","",""
"1746617342-1148","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 32","Interview de M. Manuel Valls, Premier ministre, à BFMTV/RMC le 26 mai 2016, sur le projet de loi Travail et le maintien de son article 2 sur les accords d'entreprise.","https://www.vie-publique.fr/discours/199168-interview-de-m-manuel-valls-premier-ministre-bfmtvrmc-le-26-mai-20","Manuel Valls","Manuel Valls
               ;","Jean-Jacques Bourdin","","Jean-Jacques Bourdin",""
"1746617344-1149","https://www.vie-publique.fr/discours/recherche?search_api_fulltext_discours=&sort_by=field_date_prononciation_discour&field_intervenant_title=&field_intervenant_qualite=&field_date_prononciation_discour_interval%5Bmin%5D=2014-08-26&field_date_prononciation_discour_interval%5Bmax%5D=2016-12-06&field_type_de_document%5B9353%5D=9353&page= 32","Interview de M. Alain Vidalies, secrétaire d'Etat aux transports, à la mer et à la pêche, à Europe 1 le 26 mai 2016, sur la situation des stations essence et l'examen à venir du projet de loi Travail devant le Sénat.","https://www.vie-publique.fr/discours/199234-interview-de-m-alain-vidalies-secretaire-detat-aux-transports-la-m","Alain Vidalies","Alain Vidalies
               ;","Jean-Pierre Elkabbach","","Jean-Pierre Elkabbach",""
